"Country name","year","Land area below 5m (% of land area)","Agricultural land under irrigation (% of total ag. land)","Cereal yield (kg per hectare)","Foreign direct investment, net inflows (% of GDP)","Access to electricity (% of total population)","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)","Energy use per capita (kilograms of oil equivalent)","CO2 emissions, total (KtCO2)","CO2 emissions per capita (metric tons)","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)","Other GHG emissions, total (KtCO2e)","Methane (CH4) emissions, total (KtCO2e)","Nitrous oxide (N2O) emissions, total (KtCO2e)","Disaster risk reduction progress score (1-5 scale; 5=best)","GHG net emissions/removals by LUCF (MtCO2e)","Average annual precipitation (1961-1990, mm)","Droughts, floods, extreme temps (% pop. avg. 1990-2009)","Population below 5m (% of total)","Population in urban agglomerations >1million (%)","Annual freshwater withdrawals (% of internal resources)","Nationally terrestrial protected areas (% of total land area)","Ease of doing business (ranking 1-183; 1=best)","Invest. in energy w/ private participation ($)","Invest. in telecoms w/ private participation ($)","Invest. in transport w/ private participation ($)","Invest. in water/sanit. w/ private participation ($)","Public sector mgmt & institutions avg. (1-6 scale; 6=best)","Paved roads (% of total roads)","GDP ($)","GNI per capita (Atlas $)","Ratio of girls to boys in primary & secondary school (%)","Primary completion rate, total (% of relevant age group)","Under-five mortality rate (per 1,000)","Access to improved water source (% of total pop.)","Nurses and midwives (per 1,000 people)","Physicians (per 1,000 people)","Malaria incidence rate (per 100,000 people)","Access to improved sanitation (% of total pop.)","Child malnutrition, underweight (% of under age 5)","Population living below $1.25 a day (% of total)","Population growth (annual %)","Population","Urban population growth (annual %)","Urban population"
"Aruba","1990",29.57481,NA,NA,NA,NA,NA,NA,1840.834,29.6206413825285,NA,NA,NA,NA,NA,NA,NA,NA,29.57482,NA,NA,0.105546596441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,1.82025436063998,62147,1.78050083199081,31259.941
"Aruba","1991",NA,NA,NA,21.1851381498761,NA,NA,NA,1928.842,29.838835432072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,872067021.913829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93618078503351,64642,3.33797361727876,32321
"Aruba","1992",NA,NA,NA,-3.85780877569572,NA,NA,NA,1723.49,25.2392877017251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,958659238.282076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48404131995588,68286,4.88223408739958,33938.142
"Aruba","1993",NA,NA,NA,-1.65549243203914,NA,NA,NA,1771.161,24.4052333512463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,1083240282.27456,14940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08881843042332,72573,5.4833675395527,35851.062
"Aruba","1994",NA,NA,NA,-5.87443899965892,NA,NA,NA,1763.827,22.9778666527709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,1245810153.89127,15320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.61167742051291,76762,5.00253848117271,37690.142
"Aruba","1995",NA,NA,NA,-0.418781716974591,NA,NA,NA,1785.829,22.2330963733924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,1320670419.17181,NA,NA,NA,NA,100,NA,1.12,NA,NA,NA,NA,4.53462798063422,80323,3.92175578649688,39197.624
"Aruba","1996",NA,NA,NA,6.12145704235853,NA,NA,NA,1811.498,21.8071482743262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,1379888369.03561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3615581894803,83069,2.49717742175828,40188.7822
"Aruba","1997",NA,NA,NA,12.7899334852029,NA,NA,NA,1851.835,21.745106328014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,1531843679.53254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48719948201803,85161,1.61528197976126,40843.2156
"Aruba","1998",NA,NA,NA,5.01845018542719,NA,NA,NA,1668.485,19.2162000299446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,1665363128.18454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93740506465401,86827,1.05781824192744,41277.5558
"Aruba","1999",NA,NA,NA,26.8741887924469,NA,NA,NA,1686.82,19.0726125596436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,1722905064.60485,NA,100.268,103.29154,NA,NA,NA,NA,NA,NA,NA,NA,1.84293367302312,88442,0.955541414151461,41673.8704
"Aruba","2000",29.57481,NA,NA,-6.88608327972743,NA,NA,NA,2233.203,24.7388751647816,NA,NA,NA,NA,NA,NA,NA,NA,29.57482,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,1858659293.19269,NA,98.222,99.61449,NA,100,NA,NA,NA,NA,NA,NA,2.04692871909162,90271,1.15159125224366,42156.557
"Aruba","2001",NA,NA,NA,-14.11003179645,NA,NA,NA,2236.87,24.2182475666663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,1898882757.736,NA,98.782,98.03774,NA,NA,NA,NA,NA,NA,NA,NA,2.29102084263597,92363,2.24818511698633,43115.0484
"Aruba","2002",NA,NA,NA,13.6714410638634,NA,NA,NA,2255.205,23.8403843714322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,1911173189.28251,NA,98.36,99.2674,NA,NA,NA,NA,NA,NA,NA,NA,2.38887263132289,94596,2.34601854881574,44138.4936
"Aruba","2003",NA,NA,NA,NA,NA,NA,NA,2255.205,23.279535483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.993,94.68839,NA,NA,NA,NA,NA,NA,NA,NA,2.38062958077396,96875,2.33775712566926,45182.5
"Aruba","2004",NA,NA,NA,NA,NA,NA,NA,2258.872,22.8062920259273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.276,95.20876,NA,NA,NA,NA,NA,NA,NA,NA,2.21629010109836,99046,2.17339925763576,46175.2452
"Aruba","2005",NA,NA,NA,NA,NA,NA,NA,2273.54,22.5111885619232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.927,92.54328,NA,100,NA,NA,NA,NA,NA,NA,1.9496523412111,100996,1.90674309361004,47064.136
"Aruba","2006",NA,NA,NA,NA,NA,NA,NA,2273.54,22.1353116998179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.692,96.40992,NA,NA,NA,NA,NA,NA,NA,NA,1.68383071840374,102711,1.81250326457208,47924.9526
"Aruba","2007",NA,NA,NA,NA,NA,NA,NA,2357.881,22.6229887263133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.42,96.63866,NA,NA,NA,NA,NA,NA,NA,NA,1.46328044862175,104225,1.59178764129053,48693.92
"Aruba","2008",NA,NA,NA,NA,NA,NA,NA,2288.208,21.6838314728124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104929774539,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.179,94.6417,NA,100,NA,NA,NA,NA,NA,NA,1.24053442841877,105526,1.36887669202491,49365.0628
"Aruba","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104930038545,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.226,94.80519,NA,NA,NA,NA,NA,NA,NA,NA,1.02387077016015,106612,1.15204852750851,49937.0608
"Aruba","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.818313767723234,107488,0.946327439994954,50411.872
"Aruba","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andorra","1990",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5.559145495,NA,NA,NA,NA,NA,NA,NA,1028989439.40715,17440,NA,NA,8.8,100,NA,NA,NA,100,NA,NA,2.9459703443657,52773,2.84042943747132,49976.031
"Andorra","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55873852691,NA,NA,NA,NA,NA,NA,NA,1106890942.98847,18820,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,4.12607590301093,54996,3.91465933377736,51971.22
"Andorra","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55833162663,NA,NA,NA,NA,NA,NA,NA,1209992604.28817,20540,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,4.91572230622652,57767,4.70385782019799,54474.281
"Andorra","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55792479629,NA,NA,NA,NA,NA,NA,NA,1007090896.43735,18830,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,4.90316635769539,60670,4.69085205288762,57090.47
"Andorra","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55751804012,NA,NA,NA,NA,NA,NA,NA,1017544619.09316,17770,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,3.94457388657953,63111,3.73180784886788,59261.229
"Andorra","1995",NA,NA,NA,NA,NA,NA,NA,407.037,6.29124097744942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55711134964,NA,NA,NA,NA,NA,NA,NA,1178745261.82826,17600,NA,NA,6.3,100,NA,2.231,NA,100,NA,NA,2.48506646168676,64699,2.27184676470267,60622.963
"Andorra","1996",NA,NA,NA,NA,NA,NA,NA,425.372,6.52140984561608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55670472911,NA,NA,NA,NA,NA,NA,NA,1224023469.69136,18710,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,0.812774820512612,65227,0.534907804066654,60948.1088
"Andorra","1997",NA,NA,NA,NA,NA,NA,NA,458.375,7.06224481935136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55629817639,NA,NA,NA,NA,NA,NA,NA,1180646037.01274,19950,NA,NA,5.7,NA,NA,2.435,NA,NA,NA,NA,-0.494883129703773,64905,-0.773524398830396,60478.479
"Andorra","1998",NA,NA,NA,NA,NA,NA,NA,484.044,7.53422781184821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5558916936,NA,NA,NA,NA,NA,NA,NA,1211953953.56155,19310,NA,NA,5.4,NA,NA,2.47,NA,NA,NA,NA,-1.02051973170029,64246,-1.29993958034452,59697.3832
"Andorra","1999",NA,NA,NA,NA,NA,NA,NA,513.38,8.02344299445183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5558916936,NA,NA,NA,NA,NA,NA,NA,1239840265.63345,19300,NA,NA,5.1,NA,NA,2.594,NA,NA,NA,NA,-0.407078413839578,63985,-0.68728120521019,59288.501
"Andorra","2000",0,NA,NA,NA,NA,NA,NA,524.381,8.11308289754618,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5.5558916936,NA,NA,NA,NA,NA,NA,NA,1133644294.5425,18790,NA,NA,4.9,100,NA,2.549,NA,100,NA,NA,1.00919072328943,64634,0.728200589203061,59721.816
"Andorra","2001",NA,NA,NA,NA,NA,NA,NA,524.381,7.89849374905859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5558916936,NA,NA,NA,NA,NA,NA,NA,1264760246.44075,19620,NA,NA,4.7,NA,NA,2.594,NA,NA,NA,NA,2.68058546086145,66390,2.22500380727536,61065.522
"Andorra","2002",NA,NA,NA,NA,NA,NA,NA,531.715,7.70121518473994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5558916936,NA,NA,NA,NA,NA,NA,NA,1456198796.29382,19710,101.457,100.2994,4.5,NA,NA,NA,NA,NA,NA,NA,3.9183056170731,69043,3.4606389143319,63215.7708
"Andorra","2003",NA,NA,NA,NA,NA,NA,NA,535.382,7.41495505726909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5558916936,NA,NA,NA,NA,NA,NA,NA,1917948475.27513,22720,101.432,103.0303,4.3,NA,NA,3.697,NA,NA,NA,NA,4.47520973802898,72203,4.01543881316604,65805.8142
"Andorra","2004",NA,NA,NA,NA,NA,NA,NA,564.718,7.50037188545928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02911161455,NA,NA,NA,NA,NA,NA,NA,2322163502.26295,27840,101.34,101.24138,4.1,NA,NA,NA,NA,NA,NA,NA,4.18922911798427,75292,3.72733453235484,68304.9024
"Andorra","2005",NA,NA,NA,NA,NA,NA,NA,575.719,7.3916264379622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02911161455,NA,NA,NA,NA,NA,NA,NA,2539759285.92747,32650,102.83,NA,4.1,100,NA,NA,NA,100,NA,NA,3.38980099031306,77888,2.92576303466281,70332.864
"Andorra","2006",NA,NA,NA,NA,NA,NA,NA,546.383,6.84056138418008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02911161455,NA,NA,NA,NA,NA,NA,NA,2823503852.62328,35620,104.081,NA,4,NA,3.87,3.64,NA,NA,NA,NA,2.51784956924511,79874,2.00713456996992,71758.8016
"Andorra","2007",NA,NA,NA,NA,NA,NA,NA,539.049,6.62303722816071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02911161455,NA,NA,NA,NA,NA,NA,NA,3245411583.7197,37340,103.246,NA,3.9,NA,4.18,3.716,NA,NA,NA,NA,1.8802022281437,81390,1.36686553565545,72746.382
"Andorra","2008",NA,NA,NA,NA,NA,NA,NA,539.049,6.52783462707534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02911161455,NA,NA,NA,NA,NA,NA,NA,3712034266.50674,41750,103.437,NA,3.9,100,NA,NA,NA,100,NA,NA,1.44787760502858,82577,0.931892164097611,73427.4684
"Andorra","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02917932036,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.224,NA,3.8,NA,NA,NA,NA,NA,NA,NA,1.32329574242989,83677,0.804634076848371,74020.6742
"Andorra","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,1.4085826309808,84864,0.887216834783391,74680.32
"Andorra","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","1990",0,NA,1200.6,NA,NA,NA,NA,2676.91,0.140714639934507,NA,NA,NA,NA,NA,NA,NA,NA,0,6.7393960305678,NA,0.432993228161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.7,NA,NA,0.1092000008,NA,NA,NA,NA,2.08262439190146,19023678,3.4921887659125,3481333.074
"Afghanistan","1991",NA,NA,1160,NA,NA,NA,NA,2493.56,0.126777368008148,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.04178330977261,NA,0.433000567575,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.933,NA,197.6,NA,NA,NA,NA,NA,NA,NA,3.39120693014552,19668810.2867046,4.96102539816714,3658398.71332705
"Afghanistan","1992",NA,NA,1097.7,NA,NA,NA,NA,1426.463,0.0701453384153803,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39039278750727,NA,0.433007918032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.9,NA,NA,NA,NA,NA,NA,NA,3.39120693014552,20335820.3442245,4.93500744563321,3843470.04505842
"Afghanistan","1993",NA,NA,1135.5,NA,NA,NA,NA,1375.125,0.0654028805050514,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.32230698124104,NA,0.433015279844,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.782,28.49606,176,NA,NA,0.1428000033,NA,NA,NA,NA,3.39120693014552,21025450.0930397,4.90980900780304,4036886.41786363
"Afghanistan","1994",NA,NA,1140.3,NA,NA,NA,NA,1320.12,0.0607273743571541,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2550931398576,NA,0.4330226527,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.525,NA,167.7,NA,NA,NA,NA,NA,NA,NA,3.39120693014552,21738466.6136892,4.88539196458568,4239000.98966939
"Afghanistan","1995",NA,NA,1219.6,NA,NA,NA,NA,1268.782,0.0564513714233925,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.18849539610911,NA,0.433030036444,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.569,NA,158.9,3,NA,NA,NA,29,NA,NA,3.39120693014552,22475663,4.86172052406795,4450181.274
"Afghanistan","1996",NA,NA,1203.7,NA,NA,NA,NA,1199.109,0.0518392191639053,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.15555697942371,NA,0.433037431543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.4,NA,NA,NA,NA,NA,NA,NA,2.91713780255696,23131309.0617483,4.37918684786583,4649393.12141141
"Afghanistan","1997",NA,NA,1349.3,NA,NA,NA,NA,1114.768,0.0468270266565761,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.12229360281819,NA,0.433044837374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.4,NA,NA,0.11,NA,NA,44.9,NA,2.91713780255696,23806081.2226148,4.3569076899258,4856440.56941343
"Afghanistan","1998",NA,NA,1389.1,NA,NA,NA,NA,1056.096,0.0431050136580147,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0894200009501,NA,0.433052254405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.4,NA,NA,NA,NA,NA,NA,NA,2.91713780255696,24500537.4172672,4.33527905352704,5071611.2453743
"Afghanistan","1999",NA,NA,1286,NA,NA,NA,NA,832.409,0.033012123168572,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05670127807918,NA,0.433052254405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.8,NA,NA,NA,NA,NA,NA,NA,2.91713780255696,25215251.8560959,4.31427285662174,5295202.88978013
"Afghanistan","2000",0,NA,806.3,NA,NA,NA,NA,781.071,0.030098129286149,NA,NA,NA,NA,NA,NA,NA,NA,0,7.56597417911587,42.0363636363636,0.433052254405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.1,21,NA,NA,NA,32,NA,NA,2.917137802557,25950815.5,4.29386261060745,5527523.7015
"Afghanistan","2001",NA,5.6684237014277,1006.6,0.0276235652215016,NA,NA,NA,645.392,0.024174311734112,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13694046298145,NA,0.433052254405,NA,NA,NA,NA,NA,NA,NA,2461666314.78366,NA,0,NA,150.4,NA,NA,0.186,NA,NA,NA,NA,2.87703750045556,26697430.193609,4.32760179024329,5771984.40785827
"Afghanistan","2002",NA,4.62214923317352,1669.7,1.15236379419292,NA,NA,NA,359.366,0.0130842573168328,23.0133016632203,NA,NA,NA,NA,NA,NA,NA,NA,8.75221564561201,NA,0.433052254405,NA,NA,7e+07,NA,NA,NA,NA,4338907578.66254,NA,NA,NA,149.6,NA,NA,NA,NA,NA,NA,NA,2.87703750045556,27465525.2719371,4.30569210427722,6025936.244663
"Afghanistan","2003",NA,7.25929833816935,1458,1.21272464427547,NA,NA,NA,583.053,0.0206348670686774,32.6613350883705,NA,NA,NA,NA,NA,NA,NA,NA,9.41401287671631,NA,0.433052254405,NA,1580000,6.9e+07,NA,NA,NA,NA,4766127271.58125,NA,54.833,NA,150.6,NA,NA,NA,NA,NA,NA,NA,2.87703750045556,28255718.7337078,4.28441694070646,6289722.99012337
"Afghanistan","2004",NA,5.50236079238216,1334.8,3.27653155834302,NA,NA,NA,704.064,0.0242207356798196,36.0385147240044,NA,NA,NA,NA,NA,NA,NA,NA,9.84723184140213,NA,0.433052254405,NA,NA,1.56e+08,NA,NA,NA,23.6599998474121,5704202650.63821,200,41.012,NA,150.1,NA,NA,NA,NA,NA,32.9,NA,2.87703750045556,29068646.3576999,4.2637491280867,6563700.34756863
"Afghanistan","2005",NA,5.84014771828014,1790.4,3.97666616697337,NA,NA,NA,700.397,0.0234207619117277,31.3064576152371,NA,NA,NA,NA,NA,NA,NA,NA,10.0104724378148,NA,0.433052254405,NA,NA,171100000,NA,NA,NA,27.4594287872314,6814753580.54149,230,55.568,38.82625,150.5,41,0.5,0.2,NA,35,NA,NA,2.87703750045556,29904962.2142857,4.24366302454282,6848236.34707143
"Afghanistan","2006",NA,6.08546557636508,1551.6,3.08213035451794,NA,NA,NA,696.73,0.0226566620490201,28.0091535394012,NA,NA,NA,NA,NA,NA,NA,NA,10.1796711348972,NA,0.433052254405,NA,NA,555400000,NA,NA,2.3,29.3,7721931671.42095,270,58.223,NA,150.5,NA,NA,NA,NA,NA,NA,NA,2.8313,30751661.4094588,4.43773077011705,7158986.776122
"Afghanistan","2007",NA,5.94038512265893,1913.5,2.49503631958763,NA,NA,NA,715.065,0.0226126578169084,25.8667465997096,NA,NA,NA,NA,NA,NA,NA,NA,10.3491667721381,NA,0.433052254405,NA,NA,2.4e+08,NA,NA,2.2,NA,9739337182.88166,300,57.736,NA,150.2,NA,NA,NA,NA,NA,NA,NA,2.8313,31622333.1989448,4.41108310851308,7481844.03487033
"Afghanistan","2008",NA,5.77947771036666,1418.1,2.55158333333334,NA,NA,NA,814.074,0.025034830063358,28.4799769138299,NA,NA,NA,NA,NA,NA,NA,NA,10.5177875258555,NA,0.433052254405,NA,NA,1.85e+08,NA,NA,2.2,NA,11757405532.5125,290,59.787,NA,149.6,48,NA,NA,2428,37,NA,NA,2.8313,32517656.3188065,4.38528465148932,7817244.57904108
"Afghanistan","2009",NA,4.84304932735426,2031.3,NA,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05929016894999,NA,10.6852349879319,NA,0.433051634867,165,NA,6e+07,NA,NA,2.4,NA,NA,NA,62.272,NA,149.4,NA,0.5,0.21,NA,NA,NA,NA,2.8313,33438328.7221609,4.36029544136794,8165639.87395169
"Afghanistan","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8515474991154,NA,NA,167,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,149.2,NA,NA,NA,NA,NA,NA,NA,2.8313,34385068.1232714,4.33607798865051,8527496.89457131
"Afghanistan","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","1990",0.2082346,NA,320.9,-3.26309639819295,NA,172.978279352547,569.242999454671,4429.736,0.428612841038439,130.244397950018,0,49530,41666.7,NA,NA,NA,NA,2.057264,15.1710605810208,NA,12.3998212281,NA,NA,NA,NA,NA,NA,NA,10260193360.6806,740,NA,NA,243,36,NA,0.0421000011,NA,25,NA,NA,2.77131997918296,10335052,6.50596596739368,3834304.292
"Angola","1991",NA,NA,417.4,5.44951457868676,NA,179.271884079676,565.451027196188,4367.397,0.409948922961107,129.971142081192,NA,NA,NA,NA,NA,NA,NA,NA,15.2907279897761,NA,12.3998220487,NA,NA,NA,NA,NA,NA,NA,12193746624.6789,820,NA,33.00903,239.1,NA,NA,NA,NA,NA,NA,NA,3.03486600826632,10653515,6.68703162667795,4099472.572
"Angola","1992",NA,NA,397,4.98245984723078,NA,193.632182661972,550.548264050147,4418.735,0.401596941172835,141.24482329234,NA,NA,NA,NA,NA,NA,NA,NA,15.6606297788494,NA,12.399822686,NA,NA,NA,NA,NA,NA,NA,5779394291.7582,470,NA,NA,235.3,NA,NA,NA,NA,NA,NA,NA,3.22698986166594,11002910,6.75045876038023,4385759.926
"Angola","1993",NA,NA,267.8,5.71552892996989,NA,266.31837906149,551.688878141007,5801.194,0.510140831446347,246.261769462655,NA,NA,NA,NA,NA,NA,NA,NA,16.0257392221954,NA,12.3998233313,NA,NA,NA,NA,NA,NA,NA,5285600050.3455,310,NA,NA,231.1,NA,NA,NA,NA,NA,NA,NA,3.29724264602598,11371750,6.70077708243702,4689709.7
"Angola","1994",NA,NA,298.4,4.1950181977579,NA,260.830190038975,541.553066688467,3890.687,0.331320808382214,159.575256295082,NA,NA,NA,NA,NA,NA,NA,NA,16.0659407849469,NA,12.3998239766,NA,NA,NA,NA,NA,NA,NA,4059577145.36303,190,NA,NA,226.3,NA,NA,NA,NA,NA,NA,NA,3.21217023653504,11742960,6.50366698870625,5004849.552
"Angola","1995",NA,NA,402.2,9.37441690459021,NA,237.623933920932,528.386164349669,11012.001,0.909698924544645,409.106543128347,0,42370.6,36059.5,NA,NA,NA,NA,NA,16.1344242780215,NA,12.3998246299,NA,NA,NA,NA,NA,NA,NA,5039534776.4902,320,NA,NA,221.5,36,NA,NA,NA,30,NA,NA,3.03733523614654,12105105,6.22393596092553,5326246.2
"Angola","1996",NA,NA,653.3,2.39899396705538,NA,221.197556721755,531.680254723364,10491.287,0.84248925435999,350.504956641141,NA,NA,NA,NA,NA,NA,NA,NA,16.237409884182,NA,12.3998252832,NA,NA,NA,NA,NA,NA,NA,7526446605.51712,380,NA,NA,217,NA,NA,NA,NA,NA,37,NA,2.83122100089637,12452725,5.07850658610223,5603726.25
"Angola","1997",NA,NA,567.3,5.36335988720076,NA,210.613712999736,531.736161548602,7381.671,0.577043014446965,228.559162648048,NA,NA,NA,NA,NA,NA,NA,NA,16.8164879997142,NA,12.3998259444,NA,NA,NA,NA,NA,NA,NA,7675412589.45525,470,NA,NA,212.4,NA,NA,0.077,NA,NA,NA,NA,2.68990281015527,12792237,4.8877934820328,5884429.02
